,start,end,duration
1893,1245606938,1245607570,632
1895,1245624239,1245626368,2129
1898,1245626368,1245630464,4096
1894,1245630464,1245631528,1064
1896,1245631538,1245634560,3022
1899,1245634560,1245638656,4096
1900,1245638656,1245642752,4096
1901,1245642752,1245646848,4096
1902,1245646848,1245650944,4096
1903,1245650944,1245655040,4096
1904,1245655040,1245659136,4096
1905,1245659136,1245663232,4096
1906,1245663232,1245667328,4096
1907,1245667328,1245671424,4096
1892,1245671424,1245671989,565
5565,1245712886,1245716480,3594
5566,1245716480,1245720576,4096
5567,1245720576,1245724672,4096
5568,1245724672,1245728768,4096
5569,1245728768,1245732864,4096
5570,1245732864,1245736960,4096
5571,1245736960,1245741056,4096
5572,1245741056,1245745152,4096
5573,1245745152,1245749248,4096
5574,1245749248,1245753344,4096
5575,1245753344,1245757440,4096
5576,1245757440,1245761536,4096
5577,1245761536,1245765632,4096
5578,1245765632,1245769728,4096
5579,1245769728,1245773824,4096
5562,1245773824,1245774004,180
5563,1245781148,1245782016,868
5580,1245782016,1245786112,4096
5581,1245786112,1245790208,4096
5564,1245790208,1245792654,2446
534,1245800342,1245801020,678
533,1245801193,1245801793,600
532,1245801938,1245802496,558
538,1245802496,1245805428,2932
531,1245806770,1245807070,300
536,1245816093,1245818880,2787
539,1245818880,1245822976,4096
535,1245822976,1245824944,1968
537,1245828289,1245831168,2879
540,1245831168,1245835264,4096
541,1245835264,1245839360,4096
542,1245839360,1245843456,4096
543,1245843456,1245847552,4096
544,1245847552,1245851648,4096
545,1245851648,1245855744,4096
546,1245855744,1245859840,4096
547,1245859840,1245863936,4096
548,1245863936,1245868032,4096
549,1245868032,1245872128,4096
550,1245872128,1245876224,4096
551,1245876224,1245880320,4096
552,1245880320,1245884416,4096
553,1245884416,1245888512,4096
554,1245888512,1245892608,4096
555,1245892608,1245896704,4096
556,1245896704,1245900800,4096
261,1245900800,1245901700,900
262,1245910458,1245913088,2630
263,1245913088,1245917184,4096
264,1245917184,1245921280,4096
265,1245921280,1245925376,4096
266,1245925376,1245929472,4096
267,1245929472,1245933568,4096
268,1245933568,1245937664,4096
269,1245937664,1245941760,4096
270,1245941760,1245945856,4096
271,1245945856,1245949952,4096
272,1245949952,1245954048,4096
273,1245954048,1245958144,4096
274,1245958144,1245962240,4096
275,1245962240,1245966336,4096
276,1245966336,1245970432,4096
277,1245970432,1245974528,4096
278,1245974528,1245978624,4096
279,1245978624,1245982720,4096
280,1245982720,1245986816,4096
281,1245986816,1245990912,4096
282,1245990912,1245995008,4096
283,1245995008,1245999104,4096
284,1245999104,1246003200,4096
1659,1246003200,1246007296,4096
1660,1246007296,1246011392,4096
1661,1246011392,1246015488,4096
1662,1246015488,1246019584,4096
1663,1246019584,1246023680,4096
1664,1246023680,1246027776,4096
1665,1246027776,1246031872,4096
1666,1246031872,1246035968,4096
1667,1246035968,1246040064,4096
1658,1246040064,1246043141,3077
1657,1246048236,1246048256,20
1668,1246048256,1246052352,4096
1669,1246052352,1246056448,4096
1670,1246056448,1246060544,4096
1671,1246060544,1246064640,4096
1672,1246064640,1246068736,4096
1673,1246068736,1246072832,4096
1674,1246072832,1246076928,4096
1675,1246076928,1246081024,4096
1676,1246081024,1246085120,4096
1677,1246085120,1246089216,4096
1678,1246089216,1246093312,4096
1679,1246093312,1246097408,4096
1680,1246097408,1246101504,4096
5134,1246101504,1246105600,4096
5135,1246105600,1246109696,4096
5130,1246109696,1246111413,1717
5128,1246137944,1246138368,424
5133,1246138368,1246141421,3053
5129,1246141447,1246142464,1017
5136,1246142464,1246146560,4096
5137,1246146560,1246150656,4096
5138,1246150656,1246154752,4096
5139,1246154752,1246158848,4096
5140,1246158848,1246162944,4096
5131,1246162944,1246165567,2623
5132,1246168193,1246171136,2943
5141,1246171136,1246175232,4096
5142,1246175232,1246179328,4096
5143,1246179328,1246183424,4096
5144,1246183424,1246187520,4096
5145,1246187520,1246191616,4096
5146,1246191616,1246195712,4096
5147,1246195712,1246199808,4096
5148,1246199808,1246203904,4096
5589,1246203904,1246208000,4096
5590,1246208000,1246212096,4096
5591,1246212096,1246216192,4096
5592,1246216192,1246220288,4096
5593,1246220288,1246224384,4096
5582,1246224384,1246224657,273
5583,1246236286,1246236672,386
5594,1246236672,1246240768,4096
5595,1246240768,1246244864,4096
5596,1246244864,1246248960,4096
5585,1246248960,1246250390,1430
5586,1246259637,1246261248,1611
5597,1246261248,1246265344,4096
5598,1246265344,1246269440,4096
5599,1246269440,1246273536,4096
5600,1246273536,1246277632,4096
5601,1246277632,1246281728,4096
5584,1246281728,1246282702,974
5588,1246286031,1246289920,3889
5602,1246289920,1246294016,4096
5587,1246294016,1246297164,3148
1568,1246310442,1246314496,4054
1569,1246314496,1246318592,4096
1570,1246318592,1246322688,4096
1571,1246322688,1246326784,4096
1572,1246326784,1246330880,4096
1573,1246330880,1246334976,4096
1574,1246334976,1246339072,4096
1575,1246339072,1246343168,4096
1576,1246343168,1246347264,4096
1577,1246347264,1246351360,4096
1578,1246351360,1246355456,4096
1579,1246355456,1246359552,4096
1566,1246359552,1246360732,1180
1564,1246367525,1246367744,219
1565,1246367744,1246367974,230
1567,1246372761,1246375936,3175
1580,1246375936,1246380032,4096
1581,1246380032,1246384128,4096
1582,1246384128,1246388224,4096
1583,1246388224,1246392320,4096
1584,1246392320,1246396416,4096
1585,1246396416,1246400512,4096
2711,1246400512,1246404608,4096
2712,1246404608,1246408704,4096
2713,1246408704,1246412800,4096
2714,1246412800,1246416896,4096
2710,1246416896,1246418722,1826
2709,1246453144,1246453760,616
2715,1246453760,1246457856,4096
2716,1246457856,1246461952,4096
2717,1246461952,1246466048,4096
2718,1246466048,1246470144,4096
2719,1246470144,1246474240,4096
2720,1246474240,1246478336,4096
2721,1246478336,1246482432,4096
2722,1246482432,1246486528,4096
2723,1246486528,1246490624,4096
2724,1246490624,1246494720,4096
2725,1246494720,1246498816,4096
2726,1246498816,1246502912,4096
5618,1246502912,1246507008,4096
5619,1246507008,1246511104,4096
5620,1246511104,1246515200,4096
5621,1246515200,1246519296,4096
5622,1246519296,1246523392,4096
5623,1246523392,1246527488,4096
5624,1246527488,1246531584,4096
5625,1246531584,1246535680,4096
5626,1246535680,1246539776,4096
5627,1246539776,1246543872,4096
5617,1246543872,1246545914,2042
5614,1246548159,1246548711,552
5615,1246558495,1246560256,1761
5628,1246560256,1246564352,4096
5629,1246564352,1246568448,4096
5630,1246568448,1246572544,4096
5631,1246572544,1246576640,4096
5632,1246576640,1246580736,4096
5633,1246580736,1246584832,4096
5634,1246584832,1246588928,4096
5613,1246588928,1246588985,57
5616,1246591134,1246593024,1890
5635,1246593024,1246597120,4096
5636,1246597120,1246601216,4096
5729,1246601216,1246605312,4096
5730,1246605312,1246609408,4096
5731,1246609408,1246613504,4096
5732,1246613504,1246617600,4096
5733,1246617600,1246621696,4096
5734,1246621696,1246625792,4096
5735,1246625792,1246629888,4096
5736,1246629888,1246633984,4096
5737,1246633984,1246638080,4096
5738,1246638080,1246642176,4096
5739,1246642176,1246646272,4096
5727,1246646272,1246646477,205
5728,1246655291,1246658560,3269
5740,1246658560,1246662656,4096
5741,1246662656,1246666752,4096
5742,1246666752,1246670848,4096
5743,1246670848,1246674944,4096
5744,1246674944,1246679040,4096
5745,1246679040,1246683136,4096
5746,1246683136,1246687232,4096
5747,1246687232,1246691328,4096
5748,1246691328,1246695424,4096
5749,1246695424,1246699520,4096
5750,1246699520,1246703616,4096
134,1246703616,1246703637,21
140,1246708574,1246711808,3234
135,1246711808,1246712136,328
136,1246752405,1246752768,363
138,1246752768,1246754211,1443
141,1246757176,1246760960,3784
142,1246760960,1246765056,4096
143,1246765056,1246769152,4096
144,1246769152,1246773248,4096
145,1246773248,1246777344,4096
139,1246777344,1246779836,2492
137,1246780057,1246781440,1383
146,1246781440,1246785536,4096
147,1246785536,1246789632,4096
148,1246789632,1246793728,4096
149,1246793728,1246797824,4096
150,1246797824,1246801920,4096
3066,1246801920,1246806016,4096
3063,1246806016,1246808379,2363
3059,1246808432,1246810112,1680
3062,1246810112,1246812413,2301
3064,1246815722,1246818304,2582
3067,1246818304,1246822400,4096
3061,1246822400,1246824365,1965
3058,1246829978,1246830592,614
3068,1246830592,1246834688,4096
3069,1246834688,1246838784,4096
3070,1246838784,1246842880,4096
3071,1246842880,1246846976,4096
3072,1246846976,1246851072,4096
3073,1246851072,1246855168,4096
3065,1246855168,1246859254,4086
3060,1246865561,1246867456,1895
3074,1246867456,1246871552,4096
3075,1246871552,1246875648,4096
3076,1246875648,1246879744,4096
3077,1246879744,1246883840,4096
3078,1246883840,1246887936,4096
3079,1246887936,1246892032,4096
3057,1246892032,1246892449,417
1726,1246920362,1246920704,342
1728,1246920704,1246924800,4096
1729,1246924800,1246928896,4096
1730,1246928896,1246932992,4096
1731,1246932992,1246937088,4096
1727,1246937088,1246938606,1518
1173,1247260174,1247260672,498
1176,1247260672,1247264768,4096
1177,1247264768,1247268864,4096
1178,1247268864,1247272960,4096
1179,1247272960,1247277056,4096
1180,1247277056,1247281152,4096
1175,1247281152,1247285054,3902
1174,1247288257,1247289344,1087
1181,1247289344,1247293440,4096
1182,1247293440,1247297536,4096
1183,1247297536,1247301632,4096
6080,1247301632,1247305728,4096
6081,1247305728,1247309824,4096
6082,1247309824,1247313920,4096
6083,1247313920,1247318016,4096
6078,1247318016,1247320815,2799
6072,1247342128,1247342592,464
6076,1247342592,1247344410,1818
6077,1247344538,1247346688,2150
6074,1247346688,1247348160,1472
6079,1247350874,1247354880,4006
6084,1247354880,1247358976,4096
6085,1247358976,1247363072,4096
6086,1247363072,1247367168,4096
6087,1247367168,1247371264,4096
6075,1247371264,1247372945,1681
6073,1247378350,1247379456,1106
6088,1247379456,1247383552,4096
6089,1247383552,1247387648,4096
6090,1247387648,1247391744,4096
6091,1247391744,1247395840,4096
6092,1247395840,1247399936,4096
6093,1247399936,1247404032,4096
4322,1247404032,1247408128,4096
4321,1247408128,1247412067,3939
4317,1247414743,1247416320,1577
4323,1247416320,1247420416,4096
4314,1247420416,1247420477,61
4319,1247426589,1247428608,2019
4324,1247428608,1247432704,4096
4325,1247432704,1247436800,4096
4326,1247436800,1247440896,4096
4327,1247440896,1247444992,4096
4328,1247444992,1247449088,4096
4329,1247449088,1247453184,4096
4330,1247453184,1247457280,4096
4331,1247457280,1247461376,4096
4332,1247461376,1247465472,4096
4333,1247465472,1247469568,4096
4334,1247469568,1247473664,4096
4335,1247473664,1247477760,4096
4336,1247477760,1247481856,4096
4315,1247481856,1247482066,210
4318,1247486053,1247487802,1749
4316,1247493848,1247494144,296
4337,1247494144,1247498240,4096
4320,1247498240,1247501154,2914
1331,1247503373,1247506432,3059
1327,1247506432,1247508077,1645
1325,1247517898,1247518720,822
1332,1247518720,1247522816,4096
1333,1247522816,1247526912,4096
1334,1247526912,1247531008,4096
1335,1247531008,1247535104,4096
1323,1247535104,1247535878,774
1330,1247540885,1247543296,2411
1336,1247543296,1247547392,4096
1324,1247547392,1247548186,794
1326,1247550431,1247551488,1057
1337,1247551488,1247555584,4096
1338,1247555584,1247559680,4096
1339,1247559680,1247563776,4096
1340,1247563776,1247567872,4096
1341,1247567872,1247571968,4096
1342,1247571968,1247576064,4096
1343,1247576064,1247580160,4096
1344,1247580160,1247584256,4096
1345,1247584256,1247588352,4096
1346,1247588352,1247592448,4096
1328,1247592448,1247594133,1685
1329,1247596927,1247598625,1698
4944,1247601414,1247604736,3322
4947,1247604736,1247608832,4096
4939,1247608832,1247609526,694
4940,1247611311,1247612928,1617
4948,1247612928,1247617024,4096
4946,1247617024,1247620849,3825
4941,1247623447,1247625216,1769
4949,1247625216,1247629312,4096
4938,1247629312,1247629670,358
4942,1247639138,1247641600,2462
4950,1247641600,1247645696,4096
4945,1247645696,1247649440,3744
4943,1247651086,1247653888,2802
4951,1247653888,1247657984,4096
4952,1247657984,1247662080,4096
4953,1247662080,1247666176,4096
4954,1247666176,1247670272,4096
4955,1247670272,1247674368,4096
4956,1247674368,1247678464,4096
4957,1247678464,1247682560,4096
4958,1247682560,1247686656,4096
4959,1247686656,1247690752,4096
4960,1247690752,1247694848,4096
4961,1247694848,1247698944,4096
4962,1247698944,1247703040,4096
5755,1247703040,1247707136,4096
5756,1247707136,1247711232,4096
5757,1247711232,1247715328,4096
5758,1247715328,1247719424,4096
5759,1247719424,1247723520,4096
5760,1247723520,1247727616,4096
5761,1247727616,1247731712,4096
5762,1247731712,1247735808,4096
5752,1247735808,1247736941,1133
5754,1247741176,1247744000,2824
5763,1247744000,1247748096,4096
5764,1247748096,1247752192,4096
5765,1247752192,1247756288,4096
5753,1247756288,1247758551,2263
5751,1247763675,1247764480,805
5766,1247764480,1247768576,4096
5767,1247768576,1247772672,4096
5768,1247772672,1247776768,4096
5769,1247776768,1247780864,4096
5770,1247780864,1247784960,4096
5771,1247784960,1247789056,4096
5772,1247789056,1247793152,4096
5773,1247793152,1247797248,4096
5774,1247797248,1247801344,4096
2985,1247801344,1247805440,4096
2986,1247805440,1247809536,4096
2987,1247809536,1247813632,4096
2988,1247813632,1247817728,4096
2989,1247817728,1247821824,4096
2990,1247821824,1247825920,4096
2991,1247825920,1247830016,4096
2992,1247830016,1247834112,4096
2993,1247834112,1247838208,4096
2994,1247838208,1247842304,4096
2995,1247842304,1247846400,4096
2984,1247846400,1247848144,1744
2983,1247850449,1247850496,47
2996,1247850496,1247854592,4096
2997,1247854592,1247858688,4096
2998,1247858688,1247862784,4096
2999,1247862784,1247866880,4096
3000,1247866880,1247870976,4096
3001,1247870976,1247875072,4096
3002,1247875072,1247879168,4096
3003,1247879168,1247883264,4096
3004,1247883264,1247887360,4096
3005,1247887360,1247891456,4096
3006,1247891456,1247895552,4096
3007,1247895552,1247899648,4096
3008,1247899648,1247903744,4096
2945,1247903744,1247907840,4096
2946,1247907840,1247911936,4096
2947,1247911936,1247916032,4096
2948,1247916032,1247920128,4096
2943,1247920128,1247922398,2270
2941,1247924096,1247924224,128
2942,1247924224,1247925642,1418
2944,1247945142,1247948800,3658
2949,1247948800,1247952896,4096
2950,1247952896,1247956992,4096
2951,1247956992,1247961088,4096
2952,1247961088,1247965184,4096
2953,1247965184,1247969280,4096
2954,1247969280,1247973376,4096
2955,1247973376,1247977472,4096
2956,1247977472,1247981568,4096
2957,1247981568,1247985664,4096
2958,1247985664,1247989760,4096
2959,1247989760,1247993856,4096
2960,1247993856,1247997952,4096
2961,1247997952,1248002048,4096
3863,1248002048,1248006144,4096
3864,1248006144,1248010240,4096
3865,1248010240,1248014336,4096
3861,1248014336,1248017167,2831
3862,1248019410,1248022528,3118
3866,1248022528,1248026624,4096
3867,1248026624,1248030720,4096
3857,1248030720,1248032505,1785
3860,1248036209,1248038669,2460
3856,1248040732,1248041949,1217
3855,1248042111,1248043008,897
3868,1248043008,1248047104,4096
3869,1248047104,1248051200,4096
3870,1248051200,1248055296,4096
3871,1248055296,1248059392,4096
3872,1248059392,1248063488,4096
3873,1248063488,1248067584,4096
3858,1248067584,1248069387,1803
3859,1248073724,1248075776,2052
3874,1248075776,1248079872,4096
3875,1248079872,1248083968,4096
3876,1248083968,1248088064,4096
3877,1248088064,1248092160,4096
3878,1248092160,1248096256,4096
3879,1248096256,1248100352,4096
2081,1248100352,1248104448,4096
2082,1248104448,1248108544,4096
2083,1248108544,1248112640,4096
2084,1248112640,1248116736,4096
2085,1248116736,1248120832,4096
2079,1248120832,1248123638,2806
2080,1248130246,1248133120,2874
2086,1248133120,1248137216,4096
2087,1248137216,1248141312,4096
2088,1248141312,1248145408,4096
2089,1248145408,1248149504,4096
2090,1248149504,1248153600,4096
2091,1248153600,1248157696,4096
2092,1248157696,1248161792,4096
2093,1248161792,1248165888,4096
2094,1248165888,1248169984,4096
2095,1248169984,1248174080,4096
2096,1248174080,1248178176,4096
2097,1248178176,1248182272,4096
2098,1248182272,1248186368,4096
2099,1248186368,1248190464,4096
2100,1248190464,1248194560,4096
2101,1248194560,1248198656,4096
2102,1248198656,1248202752,4096
4918,1248202752,1248206848,4096
4919,1248206848,1248210944,4096
4920,1248210944,1248215040,4096
4916,1248215040,1248218044,3004
4912,1248218116,1248218236,120
4914,1248218308,1248219136,828
4921,1248219136,1248223232,4096
4913,1248223232,1248223935,703
4911,1248227242,1248227328,86
4922,1248227328,1248231424,4096
4923,1248231424,1248235520,4096
4924,1248235520,1248239616,4096
4925,1248239616,1248243712,4096
4926,1248243712,1248247808,4096
4927,1248247808,1248251904,4096
4915,1248251904,1248254597,2693
4917,1248256518,1248260096,3578
4928,1248260096,1248264192,4096
4929,1248264192,1248268288,4096
4930,1248268288,1248272384,4096
4931,1248272384,1248276480,4096
4932,1248276480,1248280576,4096
4933,1248280576,1248284672,4096
4934,1248284672,1248288768,4096
4935,1248288768,1248292864,4096
4936,1248292864,1248296960,4096
4937,1248296960,1248301056,4096
4431,1248301056,1248305152,4096
4432,1248305152,1248309248,4096
4433,1248309248,1248313344,4096
4434,1248313344,1248317440,4096
4435,1248317440,1248321536,4096
4436,1248321536,1248325632,4096
4437,1248325632,1248329728,4096
4438,1248329728,1248333824,4096
4439,1248333824,1248337920,4096
4440,1248337920,1248342016,4096
4441,1248342016,1248346112,4096
4442,1248346112,1248350208,4096
4443,1248350208,1248354304,4096
4429,1248354304,1248354364,60
4430,1248361425,1248362496,1071
4444,1248362496,1248366592,4096
4445,1248366592,1248370688,4096
4446,1248370688,1248374784,4096
4447,1248374784,1248378880,4096
4448,1248378880,1248382976,4096
4449,1248382976,1248387072,4096
4450,1248387072,1248391168,4096
4451,1248391168,1248395264,4096
4452,1248395264,1248399360,4096
4453,1248399360,1248403456,4096
3723,1248403456,1248407552,4096
3724,1248407552,1248411648,4096
3725,1248411648,1248415744,4096
3726,1248415744,1248419840,4096
3727,1248419840,1248423936,4096
3728,1248423936,1248428032,4096
3729,1248428032,1248432128,4096
3730,1248432128,1248436224,4096
3731,1248436224,1248440320,4096
3732,1248440320,1248444416,4096
3733,1248444416,1248448512,4096
3734,1248448512,1248452608,4096
3735,1248452608,1248456704,4096
3736,1248456704,1248460800,4096
3737,1248460800,1248464896,4096
3722,1248464896,1248467787,2891
3721,1248467853,1248468607,754
3720,1248468701,1248468992,291
3738,1248468992,1248473088,4096
3739,1248473088,1248477184,4096
3740,1248477184,1248481280,4096
3741,1248481280,1248485376,4096
3742,1248485376,1248489472,4096
3743,1248489472,1248493568,4096
3744,1248493568,1248497664,4096
3745,1248497664,1248501760,4096
4511,1248501760,1248505856,4096
4508,1248505856,1248508801,2945
4505,1248511434,1248514048,2614
4512,1248514048,1248518144,4096
4513,1248518144,1248522240,4096
4514,1248522240,1248526336,4096
4509,1248526336,1248529578,3242
4502,1248530230,1248530243,13
4510,1248563828,1248567296,3468
4515,1248567296,1248571392,4096
4504,1248571392,1248571925,533
4507,1248576873,1248579584,2711
4516,1248579584,1248583680,4096
4517,1248583680,1248587776,4096
4503,1248587776,1248587953,177
4506,1248593321,1248595968,2647
4518,1248595968,1248600064,4096
5419,1248600064,1248604160,4096
5420,1248604160,1248608256,4096
5421,1248608256,1248612352,4096
5422,1248612352,1248616448,4096
5423,1248616448,1248620544,4096
5414,1248620544,1248622344,1800
5417,1248633147,1248636928,3781
5424,1248636928,1248641024,4096
5425,1248641024,1248645120,4096
5416,1248645120,1248648328,3208
5411,1248651835,1248652553,718
5413,1248654111,1248655820,1709
5412,1248658122,1248659526,1404
5410,1248661205,1248661504,299
5418,1248661504,1248665441,3937
5415,1248671621,1248673792,2171
5426,1248673792,1248677888,4096
5427,1248677888,1248681984,4096
5428,1248681984,1248686080,4096
5429,1248686080,1248690176,4096
5430,1248690176,1248694272,4096
5431,1248694272,1248698368,4096
5432,1248698368,1248702464,4096
1856,1248702464,1248706560,4096
1857,1248706560,1248710656,4096
1858,1248710656,1248714752,4096
1849,1248714752,1248715845,1093
1848,1248734852,1248735232,380
1851,1248735232,1248736649,1417
1855,1248743583,1248747520,3937
1859,1248747520,1248751616,4096
1860,1248751616,1248755712,4096
1861,1248755712,1248759808,4096
1862,1248759808,1248763904,4096
1850,1248763904,1248765227,1323
1852,1248770158,1248772096,1938
1863,1248772096,1248776192,4096
1864,1248776192,1248780288,4096
1854,1248780288,1248783837,3549
1853,1248798689,1248800768,2079
5035,1248800768,1248804864,4096
5036,1248804864,1248808960,4096
5037,1248808960,1248813056,4096
5038,1248813056,1248817152,4096
5039,1248817152,1248821248,4096
5040,1248821248,1248825344,4096
5033,1248825344,1248828696,3352
5030,1248832887,1248833536,649
5041,1248833536,1248837632,4096
5042,1248837632,1248841728,4096
5043,1248841728,1248845824,4096
5044,1248845824,1248849920,4096
5045,1248849920,1248854016,4096
5046,1248854016,1248858112,4096
5047,1248858112,1248862208,4096
5034,1248862208,1248866121,3913
5032,1248868155,1248870400,2245
5048,1248870400,1248874496,4096
5049,1248874496,1248878592,4096
5031,1248878592,1248880532,1940
2371,1248938388,1248940032,1644
2374,1248940032,1248944128,4096
2369,1248944128,1248944173,45
2372,1248949865,1248952320,2455
2370,1248952320,1248952710,390
2373,1248957762,1248960512,2750
2375,1248960512,1248964608,4096
2376,1248964608,1248968704,4096
2377,1248968704,1248972800,4096
2378,1248972800,1248976896,4096
2379,1248976896,1248980992,4096
2380,1248980992,1248985088,4096
2381,1248985088,1248989184,4096
2382,1248989184,1248993280,4096
2383,1248993280,1248997376,4096
2384,1248997376,1249001472,4096
1803,1249001472,1249005568,4096
1804,1249005568,1249009664,4096
1805,1249009664,1249013760,4096
1806,1249013760,1249017856,4096
1807,1249017856,1249021952,4096
1808,1249021952,1249026048,4096
1809,1249026048,1249030144,4096
1810,1249030144,1249034240,4096
1811,1249034240,1249038336,4096
1812,1249038336,1249042432,4096
1813,1249042432,1249046528,4096
1814,1249046528,1249050624,4096
1815,1249050624,1249054720,4096
1816,1249054720,1249058816,4096
1817,1249058816,1249062912,4096
1818,1249062912,1249067008,4096
1819,1249067008,1249071104,4096
1820,1249071104,1249075200,4096
1821,1249075200,1249079296,4096
1800,1249079296,1249081440,2144
1802,1249087962,1249091584,3622
1822,1249091584,1249095680,4096
1823,1249095680,1249099776,4096
1801,1249099776,1249102899,3123
2965,1249106539,1249107968,1429
2971,1249107968,1249112064,4096
2972,1249112064,1249116160,4096
2973,1249116160,1249120256,4096
2974,1249120256,1249124352,4096
2975,1249124352,1249128448,4096
2976,1249128448,1249132544,4096
2966,1249132544,1249134617,2073
2962,1249157115,1249157120,5
2963,1249157120,1249158308,1188
2967,1249158566,1249161216,2650
2977,1249161216,1249165312,4096
2978,1249165312,1249169408,4096
2979,1249169408,1249173504,4096
2969,1249173504,1249176534,3030
2964,1249180365,1249181696,1331
2980,1249181696,1249185792,4096
2981,1249185792,1249189888,4096
2970,1249189888,1249192950,3062
2968,1249195391,1249198080,2689
2982,1249198080,1249202176,4096
659,1249202176,1249206272,4096
646,1249206272,1249207191,919
649,1249207370,1249208957,1587
648,1249208978,1249210368,1390
655,1249210368,1249212864,2496
654,1249216157,1249218560,2403
660,1249218560,1249222656,4096
661,1249222656,1249226752,4096
652,1249226752,1249228784,2032
644,1249229904,1249230332,428
651,1249232979,1249234944,1965
662,1249234944,1249239040,4096
663,1249239040,1249243136,4096
642,1249243136,1249243171,35
643,1249248623,1249248660,37
647,1249254413,1249255424,1011
658,1249255424,1249259198,3774
645,1249263012,1249263616,604
664,1249263616,1249267712,4096
665,1249267712,1249271808,4096
666,1249271808,1249275904,4096
667,1249275904,1249280000,4096
668,1249280000,1249284096,4096
669,1249284096,1249288192,4096
653,1249288192,1249290528,2336
650,1249290548,1249292288,1740
657,1249292288,1249295529,3241
656,1249297895,1249300480,2585
780,1249300480,1249301875,1395
782,1249305309,1249308672,3363
786,1249308672,1249312768,4096
787,1249312768,1249316864,4096
788,1249316864,1249320960,4096
789,1249320960,1249325056,4096
790,1249325056,1249329152,4096
785,1249329152,1249333201,4049
781,1249335937,1249337344,1407
791,1249337344,1249341440,4096
779,1249341440,1249342490,1050
784,1249345678,1249349632,3954
792,1249349632,1249353728,4096
793,1249353728,1249357824,4096
794,1249357824,1249361920,4096
795,1249361920,1249366016,4096
796,1249366016,1249370112,4096
797,1249370112,1249374208,4096
783,1249374208,1249377970,3762
778,1249378084,1249378304,220
798,1249378304,1249382400,4096
799,1249382400,1249386496,4096
800,1249386496,1249390592,4096
801,1249390592,1249394688,4096
802,1249394688,1249398784,4096
803,1249398784,1249402880,4096
5470,1249402880,1249406976,4096
5471,1249406976,1249411072,4096
5464,1249411072,1249413633,2561
5462,1249414449,1249415168,719
5460,1249415168,1249415568,400
5466,1249416030,1249419264,3234
5472,1249419264,1249423360,4096
5461,1249423360,1249423774,414
5465,1249428697,1249431552,2855
5473,1249431552,1249435648,4096
5474,1249435648,1249439744,4096
5475,1249439744,1249443840,4096
5476,1249443840,1249447936,4096
5467,1249447936,1249451207,3271
5463,1249455185,1249456128,943
5477,1249456128,1249460224,4096
5478,1249460224,1249464320,4096
5479,1249464320,1249468416,4096
5480,1249468416,1249472512,4096
5481,1249472512,1249476608,4096
5482,1249476608,1249480704,4096
5483,1249480704,1249484800,4096
5484,1249484800,1249488896,4096
5485,1249488896,1249492992,4096
5469,1249492992,1249497087,4095
5468,1249497199,1249501184,3985
2107,1249501184,1249505280,4096
2108,1249505280,1249509376,4096
2109,1249509376,1249513472,4096
2110,1249513472,1249517568,4096
2111,1249517568,1249521664,4096
2112,1249521664,1249525760,4096
2113,1249525760,1249529856,4096
2114,1249529856,1249533952,4096
2115,1249533952,1249538048,4096
2116,1249538048,1249542144,4096
2117,1249542144,1249546240,4096
2106,1249546240,1249549948,3708
2103,1249557838,1249558528,690
2118,1249558528,1249562624,4096
2119,1249562624,1249566720,4096
2104,1249566720,1249568715,1995
2105,1249584310,1249587200,2890
2120,1249587200,1249591296,4096
2121,1249591296,1249595392,4096
2122,1249595392,1249599488,4096
2123,1249599488,1249603584,4096
3935,1249603584,1249605197,1613
3929,1249607652,1249607680,28
3939,1249607680,1249611776,4096
3933,1249611776,1249612629,853
3931,1249615364,1249615872,508
3940,1249615872,1249619968,4096
3941,1249619968,1249624064,4096
3942,1249624064,1249628160,4096
3934,1249628160,1249629692,1532
3937,1249629764,1249632256,2492
3943,1249632256,1249636352,4096
3944,1249636352,1249640448,4096
3945,1249640448,1249644544,4096
3946,1249644544,1249648640,4096
3947,1249648640,1249652736,4096
3948,1249652736,1249656832,4096
3949,1249656832,1249660928,4096
3950,1249660928,1249665024,4096
3951,1249665024,1249669120,4096
3952,1249669120,1249673216,4096
3953,1249673216,1249677312,4096
3932,1249677312,1249677953,641
3936,1249683085,1249685504,2419
3938,1249685504,1249689093,3589
3930,1249689286,1249689600,314
3954,1249689600,1249693696,4096
3955,1249693696,1249697792,4096
3956,1249697792,1249701888,4096
3124,1249701888,1249705984,4096
3125,1249705984,1249710080,4096
3122,1249710080,1249713614,3534
3119,1249716725,1249718272,1547
3126,1249718272,1249722368,4096
3127,1249722368,1249726464,4096
3128,1249726464,1249730560,4096
3129,1249730560,1249734656,4096
3130,1249734656,1249738752,4096
3118,1249738752,1249739712,960
3120,1249763785,1249766548,2763
3123,1249767975,1249771520,3545
3117,1249771520,1249772203,683
3121,1249780837,1249783808,2971
3131,1249783808,1249787904,4096
3132,1249787904,1249792000,4096
3133,1249792000,1249796096,4096
3134,1249796096,1249800192,4096
1106,1249800192,1249804288,4096
1107,1249804288,1249808384,4096
1108,1249808384,1249812480,4096
1109,1249812480,1249816576,4096
1110,1249816576,1249820672,4096
1111,1249820672,1249824768,4096
1112,1249824768,1249828864,4096
1113,1249828864,1249832960,4096
1114,1249832960,1249837056,4096
1115,1249837056,1249841152,4096
1116,1249841152,1249845248,4096
1102,1249845248,1249845733,485
